66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
66.686095	0.000000	0.000000	0.000000	0.000000	-0.090750	-0.003865	0.000450
